example_id,method,degradation_type,mse,mae,psnr,ssim_simple,edge_similarity,masked_mae,outside_mask_mae,input_mae,input_psnr,high_frequency_ratio
example_00117,conditional_ddpm_50_steps,blur_contrast,0.015486404299736023,0.11070102453231812,18.10049406905602,0.9341948481424054,0.2162063953488372,0.11070102453231812,nan,0.08928102254867554,20.448294379680938,1.0070171320815726
example_00118,conditional_ddpm_50_steps,scratch_dust,0.009857729077339172,0.06199520081281662,20.062231218511513,0.9452976890304315,0.25412541254125415,0.215314581990242,0.04810532554984093,0.037689805030822754,20.33203429575,1.6779582757550808
example_00119,conditional_ddpm_50_steps,grain,0.008521035313606262,0.07547032833099365,20.695076348495153,0.9646781386647608,0.2593780057710805,0.07547032833099365,nan,0.056155454367399216,23.102750042903644,1.801895390481726
example_00120,conditional_ddpm_50_steps,blur_contrast,0.0053834388963878155,0.060539692640304565,22.689402119529937,0.965859014012878,0.24429967426710097,0.060539692640304565,nan,0.0863233357667923,20.846781270955294,1.097516832098384
example_00121,conditional_ddpm_50_steps,scratch_dust,0.03656727820634842,0.1723431795835495,14.36907364079634,0.8413152088930131,0.3114270386266094,0.23710283637046814,0.16227228939533234,0.036740291863679886,21.572733929979595,1.238304918177621
example_00122,conditional_ddpm_50_steps,grain,0.01367221586406231,0.10376216471195221,18.641610933657994,0.9257777033633694,0.31019240769630785,0.10376216471195221,nan,0.055213358253240585,23.344482439460883,1.3845908505819506
example_00123,conditional_ddpm_50_steps,blur_contrast,0.029575860127806664,0.15827901661396027,15.29062616325448,0.8592160199766422,0.25784821700701005,0.15827901661396027,nan,0.08039383590221405,21.156973853806612,0.8088049261085424
example_00124,conditional_ddpm_50_steps,scratch_dust,0.03036259487271309,0.1523018777370453,15.176611151631356,0.8446034688032511,0.2669347355397464,0.2720450162887573,0.1358039379119873,0.03745979070663452,21.32778678758492,1.5240790201690584
example_00125,conditional_ddpm_50_steps,grain,0.004234925843775272,0.04386225715279579,23.7315419003721,0.9643695658630695,0.31018078020932444,0.04386225715279579,nan,0.056025005877017975,23.093149074646064,1.6604549208210706
example_00126,conditional_ddpm_50_steps,blur_contrast,0.015244731679558754,0.11496342718601227,18.16880215189222,0.9131253200998397,0.15752461322081576,0.11496342718601227,nan,0.08068368583917618,21.209281438900828,0.8915214587228271
